,code,name,area
2784,600395,盘江股份,贵州
2785,300288,朗玛信息,贵州
2786,002037,久联发展,贵州
2787,600594,益佰制药,贵州
2788,002025,航天电器,贵州
2789,000920,南方汇通,贵州
2790,000733,振华科技,贵州
2791,600765,中航重机,贵州
2792,600992,贵绳股份,贵州
2793,002039,黔源电力,贵州
2794,600523,贵航股份,贵州
2795,000851,高鸿股份,贵州
2796,002123,梦网荣信,辽宁
2797,603318,派思股份,辽宁
2798,600718,东软集团,辽宁
2799,000511,*ST烯碳,辽宁
2800,300210,森远股份,辽宁
2801,600297,广汇汽车,辽宁
2802,601999,出版传媒,辽宁
2803,600609,金杯汽车,辽宁
2804,002621,三垒股份,辽宁
2805,000881,大连国际,辽宁
2806,600694,大商股份,辽宁
2807,000698,沈阳化工,辽宁
2808,600231,凌钢股份,辽宁
2809,600593,大连圣亚,辽宁
2810,600795,国电电力,辽宁
2811,002069,*ST獐岛,辽宁
2812,600719,大连热电,辽宁
2813,000898,鞍钢股份,辽宁
2814,603399,新华龙,辽宁
2815,601880,大连港,辽宁
2816,002220,天宝股份,辽宁
2817,300293,蓝英装备,辽宁
2818,300405,科隆精化,辽宁
2819,000059,华锦股份,辽宁
2820,000530,大冷股份,辽宁
2821,600747,大连控股,辽宁
2822,002667,鞍重股份,辽宁
2823,600739,辽宁成大,辽宁
2824,600346,恒力股份,辽宁
2825,603315,福鞍股份,辽宁
2826,300097,智云股份,辽宁
2827,002231,奥维通信,辽宁
2828,600167,联美控股,辽宁
2829,600317,营口港,辽宁
2830,002689,远大智能,辽宁
2831,300125,易世达,辽宁
2832,000597,东北制药,辽宁
2833,600306,*ST商城,辽宁
2834,600190,锦州港,辽宁
2835,300082,奥克股份,辽宁
2836,603609,禾丰牧业,辽宁
2837,600758,红阳能源,辽宁
2838,300290,荣科科技,辽宁
2839,002354,天神娱乐,辽宁
2840,600715,文投控股,辽宁
2841,000692,惠天热电,辽宁
2842,300372,欣泰电气,辽宁
2843,002204,大连重工,辽宁
2844,600241,时代万恒,辽宁
2845,300202,聚龙股份,辽宁
2846,002447,壹桥股份,辽宁
2847,000809,铁岭新城,辽宁
2848,000751,锌业股份,辽宁
2849,600233,圆通速递,辽宁
2850,603866,桃李面包,辽宁
2851,000761,本钢板材,辽宁
2852,600125,铁龙物流,辽宁
2853,600396,金山股份,辽宁
2854,000410,沈阳机床,辽宁
2855,300473,德尔股份,辽宁
2856,300024,机器人,辽宁
2857,600303,曙光股份,辽宁
2858,000679,大连友谊,辽宁
2859,000715,中兴商业,辽宁
2860,000638,万方发展,辽宁
2861,000616,海航投资,辽宁
2862,000818,方大化工,辽宁
2863,000820,金城股份,辽宁
2864,002731,萃华珠宝,辽宁
2865,002487,大金重工,辽宁
2866,000633,*ST合金,辽宁
2867,600399,抚顺特钢,辽宁
2868,002606,大连电瓷,辽宁
2869,603601,再升科技,重庆
2870,600132,重庆啤酒,重庆
2871,000514,渝 开 发,重庆
2872,300363,博腾股份,重庆
2873,600452,涪陵电力,重庆
2874,603100,川仪股份,重庆
2875,601005,重庆钢铁,重庆
2876,000892,星美联合,重庆
2877,600292,远达环保,重庆
2878,000625,长安汽车,重庆
2879,002004,华邦健康,重庆
2880,601965,中国汽研,重庆
2881,000656,金科股份,重庆
2882,600877,中国嘉陵,重庆
2883,001696,宗申动力,重庆
2884,300194,福安药业,重庆
2885,600565,迪马股份,重庆
2886,601127,小康股份,重庆
2887,000591,太阳能,重庆
2888,600729,重庆百货,重庆
2889,601777,力帆股份,重庆
2890,600917,重庆燃气,重庆
2891,600666,奥瑞德,重庆
2892,002558,世纪游轮,重庆
2893,600279,重庆港九,重庆
2894,300006,莱美药业,重庆
2895,002507,涪陵榨菜,重庆
2896,600116,三峡水利,重庆
2897,300275,梅安森,重庆
2898,600129,太极集团,重庆
2899,600847,万里股份,重庆
2900,300122,智飞生物,重庆
2901,000565,渝三峡Ａ,重庆
2902,000688,建新矿业,重庆
2903,000788,北大医药,重庆
2904,600369,西南证券,重庆
2905,603766,隆鑫通用,重庆
2906,002765,蓝黛传动,重庆
2907,000736,中房地产,重庆
2908,002742,三圣股份,重庆
2909,601158,重庆水务,重庆
2910,000950,*ST建峰,重庆
2911,600106,重庆路桥,重庆
2912,300103,达刚路机,陕西
2913,000796,凯撒旅游,陕西
2914,600379,宝光股份,陕西
2915,600893,中航动力,陕西
2916,600248,延长化建,陕西
2917,000561,烽火电子,陕西
2918,600706,曲江文旅,陕西
2919,002109,*ST兴化,陕西
2920,600817,*ST宏盛,陕西
2921,600343,航天动力,陕西
2922,000721,西安饮食,陕西
2923,600455,博通股份,陕西
2924,300023,宝德股份,陕西
2925,000837,秦川机床,陕西
2926,600302,标准股份,陕西
2927,600984,建设机械,陕西
2928,600217,中再资环,陕西
2929,300116,坚瑞沃能,陕西
2930,000610,西安旅游,陕西
2931,601958,金钼股份,陕西
2932,300397,天和防务,陕西
2933,000516,国际医学,陕西
2934,600456,宝钛股份,陕西
2935,002799,环球印务,陕西
2936,000768,中航飞机,陕西
2937,601012,隆基股份,陕西
2938,600707,彩虹股份,陕西
2939,300114,中航电测,陕西
2940,000697,炼石有色,陕西
2941,600080,金花股份,陕西
2942,000563,陕国投Ａ,陕西
2943,300164,通源石油,陕西
2944,000812,陕西金叶,陕西
2945,002673,西部证券,陕西
2946,000564,西安民生,陕西
2947,601225,陕西煤业,陕西
2948,002149,西部材料,陕西
2949,002267,陕天然气,陕西
2950,601015,陕西黑猫,陕西
2951,601369,陕鼓动力,陕西
2952,601179,中国西电,陕西
2953,300140,启源装备,陕西
2954,300487,蓝晓科技,陕西
2955,600831,广电网络,陕西
2956,600869,智慧能源,青海
2957,600771,广誉远,青海
2958,601168,西部矿业,青海
2959,600117,西宁特钢,青海
2960,603843,正平股份,青海
2961,600243,青海华鼎,青海
2962,600381,青海春天,青海
2963,002646,青青稞酒,青海
2964,000606,*ST易桥,青海
2965,000792,盐湖股份,青海
2966,600714,金瑞矿业,青海
2967,603567,珍宝岛,黑龙江
2968,600178,东安动力,黑龙江
2969,600811,东方集团,黑龙江
2970,600095,哈高科,黑龙江
2971,601188,龙江交通,黑龙江
2972,000711,京蓝科技,黑龙江
2973,601011,宝泰隆,黑龙江
2974,600182,S佳通,黑龙江
2975,600179,安通控股,黑龙江
2976,600289,亿阳信通,黑龙江
2977,600891,秋林集团,黑龙江
2978,000587,金洲慈航,黑龙江
2979,000922,佳电股份,黑龙江
2980,300040,九洲电气,黑龙江
2981,600853,龙建股份,黑龙江
2982,600829,人民同泰,黑龙江
2983,002437,誉衡药业,黑龙江
2984,603023,威帝股份,黑龙江
2985,002698,博实股份,黑龙江
2986,002737,葵花药业,黑龙江
2987,601106,中国一重,黑龙江
2988,600202,哈空调,黑龙江
2989,600371,万向德农,黑龙江
2990,000985,大庆华科,黑龙江
2991,600187,国中水务,黑龙江
2992,600726,华电能源,黑龙江
2993,600701,*ST工新,黑龙江
2994,300489,中飞股份,黑龙江
2995,600664,哈药股份,黑龙江
2996,600705,中航资本,黑龙江
2997,000901,航天科技,黑龙江
2998,600598,北大荒,黑龙江
2999,600038,中直股份,黑龙江
3000,600356,恒丰纸业,黑龙江
3001,600864,哈投股份,黑龙江
