,time,price,change,volume,amount,type
1117,13:49:44,11.0,-0.02,215,236500,卖盘
1118,13:49:41,11.02,--,2,2204,买盘
1119,13:49:38,11.02,0.01,1,1102,买盘
1120,13:49:35,11.01,--,27,29727,卖盘
1121,13:49:29,11.01,--,46,50646,卖盘
1122,13:49:23,11.01,--,15,16515,卖盘
1123,13:49:17,11.01,--,39,42939,卖盘
1124,13:49:14,11.01,-0.01,32,35232,卖盘
1125,13:49:11,11.02,--,6,6612,买盘
1126,13:49:05,11.02,--,2,2204,买盘
1127,13:48:59,11.02,-0.01,30,33060,中性盘
1128,13:48:50,11.03,0.01,84,92652,买盘
1129,13:48:47,11.02,--,32,35264,卖盘
1130,13:48:44,11.02,--,1160,1278320,卖盘
1131,13:48:38,11.02,--,29,31958,卖盘
1132,13:48:35,11.02,-0.01,10,11020,卖盘
1133,13:48:32,11.03,0.01,60,66180,买盘
1134,13:48:26,11.02,--,30,33060,卖盘
1135,13:48:23,11.02,0.01,765,843030,买盘
1136,13:48:20,11.01,--,56,61656,卖盘
1137,13:48:11,11.01,-0.01,18,19818,中性盘
1138,13:48:08,11.02,--,143,157586,买盘
1139,13:48:05,11.02,0.02,64,70528,买盘
1140,13:48:02,11.0,-0.02,9,9900,卖盘
1141,13:47:56,11.02,0.02,730,804460,买盘
1142,13:47:47,11.0,--,25,27500,卖盘
1143,13:47:44,11.0,-0.01,4,4400,卖盘
1144,13:47:41,11.01,0.01,33,36333,买盘
1145,13:47:29,11.0,--,51,56100,卖盘
1146,13:47:26,11.0,-0.01,10,11000,卖盘
1147,13:47:23,11.01,--,5,5505,买盘
1148,13:47:20,11.01,0.01,63,69363,买盘
1149,13:47:17,11.0,--,9,9900,卖盘
1150,13:47:14,11.0,--,146,160600,卖盘
1151,13:47:11,11.0,--,320,352000,卖盘
1152,13:47:08,11.0,-0.01,15,16500,卖盘
1153,13:46:59,11.01,0.01,100,110100,买盘
1154,13:46:56,11.0,--,53,58300,卖盘
1155,13:46:53,11.0,-0.01,15,16500,卖盘
1156,13:46:47,11.01,--,29,31929,买盘
1157,13:46:38,11.01,0.01,3,3303,买盘
1158,13:46:35,11.0,-0.01,31,34100,卖盘
1159,13:46:29,11.01,0.01,31,34131,买盘
1160,13:46:23,11.0,--,41,45100,卖盘
1161,13:46:20,11.0,--,5,5500,卖盘
1162,13:46:17,11.0,--,9,9900,卖盘
1163,13:46:14,11.0,-0.01,430,473000,卖盘
1164,13:46:08,11.01,0.01,112,123312,买盘
1165,13:46:02,11.0,-0.01,177,194700,卖盘
1166,13:45:59,11.01,0.01,55,60555,买盘
1167,13:45:53,11.0,-0.01,38,41800,卖盘
1168,13:45:50,11.01,--,407,448107,卖盘
1169,13:45:41,11.01,--,28,30828,卖盘
1170,13:45:38,11.01,-0.01,20,22020,卖盘
1171,13:45:35,11.02,0.01,26,28652,买盘
1172,13:45:29,11.01,--,20,22020,卖盘
1173,13:45:26,11.01,-0.01,28,30828,卖盘
1174,13:45:23,11.02,0.01,1,1102,买盘
1175,13:45:20,11.01,-0.01,28,30828,卖盘
1176,13:45:17,11.02,0.01,186,204972,买盘
1177,13:45:14,11.01,-0.01,226,248826,卖盘
1178,13:45:08,11.02,0.01,20,22040,买盘
1179,13:45:05,11.01,-0.01,35,38535,卖盘
1180,13:45:02,11.02,--,155,170810,买盘
1181,13:44:59,11.02,0.01,563,620426,买盘
1182,13:44:56,11.01,-0.01,29,31929,卖盘
1183,13:44:53,11.02,--,45,49590,买盘
1184,13:44:50,11.02,--,20,22040,买盘
1185,13:44:47,11.02,0.01,560,617120,买盘
1186,13:44:44,11.01,--,167,183867,卖盘
1187,13:44:41,11.01,-0.01,93,102393,卖盘
1188,13:44:38,11.02,--,41,45182,买盘
1189,13:44:35,11.02,--,31,34162,买盘
1190,13:44:32,11.02,-0.01,340,374680,卖盘
1191,13:44:29,11.03,--,20,22060,买盘
1192,13:44:26,11.03,0.01,65,71695,买盘
1193,13:44:20,11.02,--,67,73834,卖盘
1194,13:44:17,11.02,--,1,1102,卖盘
1195,13:44:14,11.02,-0.01,13,14326,卖盘
1196,13:44:11,11.03,0.01,70,77210,买盘
1197,13:44:08,11.02,-0.01,55,60610,卖盘
1198,13:44:05,11.03,0.02,2,2206,买盘
1199,13:44:02,11.01,-0.01,129,142029,卖盘
1200,13:43:59,11.02,--,391,430882,买盘
1201,13:43:56,11.02,--,23,25346,买盘
1202,13:43:53,11.02,--,22,24244,买盘
1203,13:43:50,11.02,0.01,2,2204,买盘
1204,13:43:47,11.01,-0.01,48,52848,卖盘
1205,13:43:41,11.02,--,1,1102,买盘
1206,13:43:38,11.02,0.01,54,59508,买盘
1207,13:43:35,11.01,-0.01,51,56151,卖盘
1208,13:43:32,11.02,--,127,139954,买盘
1209,13:43:29,11.02,0.01,29,31958,买盘
1210,13:43:26,11.01,-0.01,33,36333,卖盘
1211,13:43:20,11.02,0.01,24,26448,买盘
1212,13:43:17,11.01,--,36,39636,卖盘
1213,13:43:08,11.01,0.01,1132,1246332,买盘
1214,13:43:02,11.0,--,27,29700,卖盘
1215,13:42:59,11.0,--,225,247808,买盘
1216,13:42:56,11.0,0.01,203,223300,买盘
1217,13:42:53,10.99,-0.01,492,540708,卖盘
1218,13:42:50,11.0,--,127,139700,买盘
1219,13:42:47,11.0,--,200,220000,买盘
1220,13:42:41,11.0,--,104,114400,买盘
1221,13:42:38,11.0,--,13,14300,买盘
1222,13:42:35,11.0,0.02,45,49500,买盘
1223,13:42:29,10.98,-0.01,61,66978,卖盘
1224,13:42:26,10.99,--,20,21980,卖盘
1225,13:42:23,10.99,--,8,8792,卖盘
1226,13:42:20,10.99,--,60,65940,卖盘
1227,13:42:17,10.99,--,9,9891,卖盘
1228,13:42:11,10.99,--,15,16485,卖盘
1229,13:42:08,10.99,-0.01,27,29673,卖盘
1230,13:42:02,11.0,0.01,12,13200,买盘
1231,13:41:59,10.99,--,4,4396,卖盘
1232,13:41:56,10.99,-0.01,62,68138,卖盘
1233,13:41:53,11.0,0.01,80,88000,买盘
1234,13:41:50,10.99,-0.01,200,219800,卖盘
1235,13:41:44,11.0,0.01,2,2200,买盘
1236,13:41:41,10.99,-0.01,56,61544,卖盘
1237,13:41:38,11.0,0.01,2,2200,买盘
1238,13:41:35,10.99,--,35,38465,卖盘
1239,13:41:32,10.99,--,39,42861,卖盘
1240,13:41:29,10.99,-0.01,22,24178,卖盘
1241,13:41:26,11.0,0.01,20,22000,买盘
1242,13:41:23,10.99,--,20,21980,卖盘
1243,13:41:20,10.99,-0.01,50,54950,卖盘
1244,13:41:17,11.0,--,34,37400,买盘
1245,13:41:14,11.0,--,25,27500,买盘
1246,13:41:11,11.0,--,49,53900,买盘
1247,13:41:08,11.0,--,70,77000,买盘
1248,13:41:02,11.0,0.01,118,129800,买盘
1249,13:40:59,10.99,--,90,98910,买盘
1250,13:40:56,10.99,--,201,220899,买盘
1251,13:40:50,10.99,--,38,41762,买盘
1252,13:40:47,10.99,--,50,54950,买盘
1253,13:40:44,10.99,--,754,828646,买盘
1254,13:40:41,10.99,0.01,120,131880,买盘
1255,13:40:35,10.98,0.01,86,94428,买盘
1256,13:40:32,10.97,-0.01,100,109700,卖盘
1257,13:40:29,10.98,-0.01,2,2196,卖盘
1258,13:40:26,10.99,0.02,11,12089,买盘
1259,13:40:23,10.97,-0.01,53,58141,卖盘
1260,13:40:17,10.98,-0.01,41,45018,卖盘
1261,13:40:14,10.99,0.02,31,34069,买盘
1262,13:40:11,10.97,-0.02,212,233134,卖盘
1263,13:40:08,10.99,0.02,13,14287,买盘
1264,13:40:05,10.97,--,94,103118,卖盘
1265,13:40:02,10.97,-0.02,27,29619,卖盘
1266,13:39:59,10.99,0.01,44,48356,买盘
1267,13:39:56,10.98,0.01,1,1098,中性盘
1268,13:39:50,10.97,-0.02,41,44977,卖盘
1269,13:39:44,10.99,0.02,115,126385,买盘
1270,13:39:38,10.97,-0.01,27,29619,卖盘
1271,13:39:35,10.98,--,42,46116,卖盘
1272,13:39:32,10.98,0.01,1,1098,买盘
1273,13:39:29,10.97,-0.02,200,219400,卖盘
1274,13:39:26,10.99,0.02,34,37366,买盘
1275,13:39:23,10.97,--,66,72489,卖盘
1276,13:39:17,10.97,-0.01,46,51515,卖盘
1277,13:39:14,10.98,0.01,1,1141,买盘
1278,13:39:11,10.97,-0.01,38,41686,卖盘
1279,13:39:08,10.98,0.01,362,398530,买盘
1280,13:39:05,10.97,--,106,116282,卖盘
1281,13:38:53,10.97,--,33,36244,卖盘
1282,13:38:47,10.97,--,10,12023,卖盘
1283,13:38:44,10.97,-0.01,29,31856,卖盘
1284,13:38:41,10.98,--,24,27406,买盘
1285,13:38:32,10.98,0.01,22,24156,买盘
1286,13:38:29,10.97,-0.01,27,29662,卖盘
1287,13:38:26,10.98,--,660,725734,买盘
1288,13:38:23,10.98,0.01,65,71413,买盘
1289,13:38:20,10.97,--,34,38351,卖盘
1290,13:38:16,10.97,-0.01,9,9916,卖盘
1291,13:38:13,10.98,0.01,10,10980,买盘
1292,13:38:07,10.97,--,60,65820,卖盘
1293,13:38:04,10.97,--,14,16411,卖盘
1294,13:38:01,10.97,-0.01,6,6582,卖盘
1295,13:37:58,10.98,--,85,93373,买盘
1296,13:37:52,10.98,0.01,10,10980,买盘
1297,13:37:46,10.97,-0.01,44,49321,卖盘
1298,13:37:43,10.98,0.01,1,1141,买盘
1299,13:37:37,10.97,-0.01,42,47127,卖盘
1300,13:37:31,10.98,0.01,6,6588,买盘
1301,13:37:28,10.97,--,102,111894,卖盘
1302,13:37:22,10.97,--,28,30716,卖盘
1303,13:37:13,10.97,0.01,10,10970,中性盘
1304,13:37:10,10.96,-0.01,54,59184,卖盘
1305,13:37:07,10.97,--,712,781064,买盘
1306,13:37:04,10.97,--,19,20886,买盘
1307,13:37:01,10.97,--,236,259945,买盘
1308,13:36:58,10.97,--,13,14304,买盘
1309,13:36:55,10.97,0.01,70,76790,买盘
1310,13:36:52,10.96,-0.01,238,261900,卖盘
1311,13:36:49,10.97,--,2,2194,买盘
1312,13:36:46,10.97,0.01,38,41686,买盘
1313,13:36:40,10.96,-0.01,127,139235,卖盘
1314,13:36:37,10.97,--,0,1053,买盘
1315,13:36:34,10.97,--,50,54850,买盘
1316,13:36:31,10.97,0.01,7,7722,买盘
1317,13:36:28,10.96,-0.01,58,63568,卖盘
1318,13:36:25,10.97,--,2,2194,买盘
1319,13:36:22,10.97,0.01,74,82231,买盘
1320,13:36:19,10.96,--,173,189651,卖盘
1321,13:36:13,10.96,-0.01,16,17536,卖盘
1322,13:36:10,10.97,--,14,16411,买盘
1323,13:36:07,10.97,0.01,2,2194,买盘
1324,13:36:04,10.96,-0.01,95,104163,卖盘
1325,13:35:58,10.97,--,20,21940,买盘
1326,13:35:55,10.97,--,822,902787,买盘
1327,13:35:52,10.97,--,20,21940,买盘
1328,13:35:49,10.97,0.01,57,62572,买盘
1329,13:35:46,10.96,-0.01,26,29548,卖盘
1330,13:35:43,10.97,--,148,162356,买盘
1331,13:35:40,10.97,--,19,20886,买盘
1332,13:35:37,10.97,--,1622,1779334,买盘
1333,13:35:34,10.97,--,162,177714,买盘
1334,13:35:31,10.97,--,4,4388,买盘
1335,13:35:25,10.97,--,196,216065,买盘
1336,13:35:22,10.97,--,91,99870,买盘
1337,13:35:19,10.97,--,40,43880,买盘
1338,13:35:16,10.97,0.01,44,49321,买盘
1339,13:35:13,10.96,-0.01,186,203856,卖盘
1340,13:35:10,10.97,--,386,423442,买盘
1341,13:35:01,10.97,0.01,20,21940,买盘
1342,13:34:58,10.96,-0.01,40,43840,卖盘
1343,13:34:55,10.97,--,10,10970,买盘
1344,13:34:52,10.97,0.01,46,50462,买盘
1345,13:34:49,10.96,-0.01,29,31827,卖盘
1346,13:34:46,10.97,--,142,155774,买盘
1347,13:34:43,10.97,--,252,277497,卖盘
1348,13:34:40,10.97,--,70,76790,卖盘
1349,13:34:34,10.97,-0.01,11,12110,卖盘
1350,13:34:31,10.98,0.02,26,29602,买盘
1351,13:34:28,10.96,-0.02,51,55939,卖盘
1352,13:34:25,10.98,--,70,77870,卖盘
1353,13:34:22,10.98,0.01,82,90079,买盘
1354,13:34:19,10.97,-0.01,29,31856,卖盘
1355,13:34:16,10.98,0.01,144,159166,买盘
1356,13:34:13,10.97,--,80,87760,买盘
1357,13:34:10,10.97,--,261,286360,卖盘
1358,13:34:07,10.97,-0.01,50,54850,卖盘
1359,13:34:04,10.98,--,62,69130,买盘
1360,13:34:01,10.98,--,11,12121,买盘
1361,13:33:58,10.98,0.01,200,220654,买盘
1362,13:33:52,10.97,-0.01,28,30716,卖盘
1363,13:33:49,10.98,--,42,46116,买盘
1364,13:33:46,10.98,--,3,3337,买盘
1365,13:33:43,10.98,0.01,22,25210,买盘
1366,13:33:40,10.97,-0.01,100,109700,卖盘
1367,13:33:37,10.98,--,158,173484,买盘
1368,13:33:31,10.98,--,57,62629,买盘
1369,13:33:28,10.98,--,100,109800,买盘
1370,13:33:25,10.98,--,186,205282,买盘
1371,13:33:22,10.98,--,1197,1314349,买盘
1372,13:33:19,10.98,0.01,42,46116,买盘
1373,13:33:16,10.97,-0.01,10,10970,卖盘
1374,13:33:13,10.98,0.01,6,6588,买盘
1375,13:33:10,10.97,-0.01,558,612126,卖盘
1376,13:33:07,10.98,0.01,2,3250,买盘
1377,13:33:04,10.97,-0.01,99,108646,卖盘
1378,13:33:01,10.98,0.01,142,155916,买盘
1379,13:32:58,10.97,--,164,180961,买盘
1380,13:32:55,10.97,--,38,41686,买盘
1381,13:32:52,10.97,--,72,78984,买盘
1382,13:32:49,10.97,--,125,137168,买盘
1383,13:32:43,10.97,--,20,21940,买盘
1384,13:32:40,10.97,--,4,4388,买盘
1385,13:32:37,10.97,0.01,40,43880,买盘
1386,13:32:34,10.96,-0.01,68,75580,卖盘
1387,13:32:31,10.97,--,445,488208,卖盘
1388,13:32:25,10.97,-0.01,2032,2230157,卖盘
1389,13:32:22,10.98,--,203,222937,买盘
1390,13:32:16,10.98,--,256,281088,买盘
1391,13:32:13,10.98,--,52,57096,买盘
1392,13:32:10,10.98,--,10,12034,买盘
1393,13:32:07,10.98,0.01,15,16513,买盘
1394,13:32:04,10.97,-0.01,984,1079448,卖盘
1395,13:32:01,10.98,0.01,2,2196,买盘
1396,13:31:55,10.97,--,108,119529,卖盘
1397,13:31:52,10.97,-0.01,404,443188,卖盘
1398,13:31:49,10.98,0.01,632,693936,买盘
1399,13:31:46,10.97,-0.01,91,99870,卖盘
1400,13:31:43,10.98,--,48,52704,买盘
1401,13:31:34,10.98,--,40,44974,买盘
1402,13:31:31,10.98,0.01,110,120780,买盘
1403,13:31:28,10.97,-0.01,30,32910,卖盘
1404,13:31:25,10.98,--,75,82393,买盘
1405,13:31:22,10.98,--,6,6588,买盘
1406,13:31:19,10.98,--,60,65880,买盘
1407,13:31:16,10.98,0.02,5006,5497202,买盘
1408,13:31:10,10.96,-0.02,31,34019,卖盘
1409,13:31:07,10.98,0.01,906,994788,买盘
1410,13:31:04,10.97,0.01,970,1065143,买盘
1411,13:30:58,10.96,-0.01,30,32880,卖盘
1412,13:30:55,10.97,--,19,20886,买盘
1413,13:30:52,10.97,--,12,14217,买盘
1414,13:30:46,10.97,--,62,68014,买盘
1415,13:30:43,10.97,--,174,191053,卖盘
1416,13:30:40,10.97,-0.01,5,5485,卖盘
1417,13:30:37,10.98,0.01,227,249246,买盘
1418,13:30:34,10.97,--,10,10970,卖盘
1419,13:30:31,10.97,--,25,27425,卖盘
1420,13:30:25,10.97,--,89,97633,卖盘
1421,13:30:22,10.97,--,386,423442,卖盘
1422,13:30:19,10.97,--,128,140416,卖盘
1423,13:30:16,10.97,--,111,121767,卖盘
1424,13:30:13,10.97,--,58,63626,卖盘
1425,13:30:10,10.97,--,280,307160,卖盘
1426,13:30:04,10.97,--,2,2194,卖盘
1427,13:30:01,10.97,--,134,146998,卖盘
1428,13:29:58,10.97,-0.01,70,77667,卖盘
1429,13:29:55,10.98,0.01,37,40713,买盘
1430,13:29:52,10.97,--,108,118476,买盘
1431,13:29:49,10.97,--,110,120670,买盘
1432,13:29:46,10.97,--,182,199654,买盘
1433,13:29:43,10.97,0.01,236,258892,买盘
1434,13:29:40,10.96,-0.01,64,70144,卖盘
1435,13:29:37,10.97,0.01,50,55903,买盘
1436,13:29:34,10.96,-0.01,3,3331,卖盘
1437,13:29:31,10.97,0.01,42,47127,买盘
1438,13:29:28,10.96,-0.01,47,51555,卖盘
1439,13:29:25,10.97,0.01,14,16411,买盘
1440,13:29:22,10.96,-0.01,11,12099,卖盘
1441,13:29:16,10.97,--,259,285132,卖盘
1442,13:29:13,10.97,--,75,82275,卖盘
1443,13:29:10,10.97,--,178,195266,卖盘
1444,13:29:07,10.97,--,239,262183,卖盘
1445,13:29:04,10.97,--,97,106409,卖盘
1446,13:29:01,10.97,--,94,103118,卖盘
1447,13:28:58,10.97,-0.01,534,585798,卖盘
1448,13:28:55,10.98,0.01,321,352458,买盘
1449,13:28:52,10.97,-0.01,262,287414,卖盘
1450,13:28:49,10.98,--,211,231678,买盘
1451,13:28:46,10.98,0.01,241,264618,买盘
1452,13:28:43,10.97,-0.01,560,614320,卖盘
1453,13:28:40,10.98,--,72,79056,买盘
1454,13:28:37,10.98,0.02,1154,1267179,买盘
1455,13:28:34,10.96,--,70,77772,卖盘
1456,13:28:31,10.96,--,42,46032,卖盘
1457,13:28:28,10.96,--,367,402275,买盘
1458,13:28:25,10.96,0.01,322,352912,买盘
1459,13:28:22,10.95,-0.01,62,68941,卖盘
1460,13:28:19,10.96,--,92,100832,买盘
1461,13:28:16,10.96,0.01,5,5523,买盘
1462,13:28:13,10.95,--,78,85410,卖盘
1463,13:28:07,10.95,-0.01,136,148920,卖盘
1464,13:28:01,10.96,0.01,44,49276,买盘
1465,13:27:58,10.95,--,119,130348,卖盘
1466,13:27:55,10.95,-0.01,750,821250,卖盘
1467,13:27:52,10.96,0.01,228,250940,买盘
1468,13:27:46,10.95,-0.01,79,86548,卖盘
1469,13:27:43,10.96,--,24,26304,买盘
1470,13:27:40,10.96,0.01,36,39456,买盘
1471,13:27:37,10.95,-0.01,56,61319,卖盘
1472,13:27:34,10.96,--,140,153440,买盘
1473,13:27:31,10.96,0.01,410,449360,买盘
1474,13:27:28,10.95,-0.01,30,32850,卖盘
1475,13:27:25,10.96,0.01,80,88732,买盘
1476,13:27:22,10.95,--,320,350400,卖盘
1477,13:27:19,10.95,--,45,49318,卖盘
1478,13:27:16,10.95,--,90,99601,卖盘
1479,13:27:13,10.95,--,78,86329,卖盘
1480,13:27:10,10.95,--,665,728175,卖盘
1481,13:27:07,10.95,--,255,279225,卖盘
1482,13:27:04,10.95,--,629,688755,卖盘
1483,13:26:58,10.95,-0.01,807,883665,卖盘
1484,13:26:55,10.96,--,607,665272,买盘
1485,13:26:52,10.96,--,179,196184,买盘
1486,13:26:49,10.96,0.01,28,30688,买盘
1487,13:26:46,10.95,-0.01,43,47085,卖盘
1488,13:26:43,10.96,--,831,910776,卖盘
1489,13:26:40,10.96,-0.01,21,23016,卖盘
1490,13:26:37,10.97,0.01,102,111894,买盘
1491,13:26:31,10.96,--,611,669656,卖盘
1492,13:26:25,10.96,--,107,117272,卖盘
1493,13:26:22,10.96,-0.01,74,81104,卖盘
1494,13:26:19,10.97,--,45,49365,买盘
1495,13:26:16,10.97,0.01,61,66917,买盘
1496,13:26:13,10.96,--,64,70144,卖盘
1497,13:26:10,10.96,--,195,213720,卖盘
1498,13:26:07,10.96,-0.01,560,613760,卖盘
1499,13:26:04,10.97,0.01,86,94342,买盘
1500,13:26:01,10.96,--,43,47128,卖盘
1501,13:25:58,10.96,-0.01,60,65760,卖盘
1502,13:25:55,10.97,0.01,31,34007,买盘
1503,13:25:49,10.96,-0.01,147,161112,卖盘
1504,13:25:46,10.97,--,54,59238,买盘
1505,13:25:43,10.97,0.01,22,24134,买盘
1506,13:25:40,10.96,--,200,219200,卖盘
1507,13:25:37,10.96,--,785,860360,卖盘
1508,13:25:34,10.96,--,29,31784,卖盘
1509,13:25:28,10.96,--,167,183032,卖盘
1510,13:25:25,10.96,--,325,356200,卖盘
1511,13:25:22,10.96,-0.01,93,101928,卖盘
1512,13:25:19,10.97,0.01,4,4388,买盘
1513,13:25:16,10.96,-0.01,91,100788,卖盘
1514,13:25:13,10.97,--,170,186490,卖盘
1515,13:25:10,10.97,-0.01,166,182102,卖盘
1516,13:25:07,10.98,--,15,16470,买盘
1517,13:25:04,10.98,--,50,54900,买盘
1518,13:25:01,10.98,--,11,12078,买盘
1519,13:24:55,10.98,-0.01,107,117486,卖盘
1520,13:24:46,10.99,--,35,38465,买盘
1521,13:24:43,10.99,0.01,3109,3416791,买盘
1522,13:24:37,10.98,-0.01,145,159210,卖盘
1523,13:24:31,10.99,0.01,61,67039,买盘
1524,13:24:25,10.98,--,28,30744,卖盘
1525,13:24:22,10.98,-0.01,1,1098,卖盘
1526,13:24:19,10.99,0.01,55,60445,买盘
1527,13:24:16,10.98,-0.01,15,16470,卖盘
1528,13:24:13,10.99,--,6,6594,买盘
1529,13:24:10,10.99,--,121,132979,买盘
1530,13:24:07,10.99,0.01,48,52752,买盘
1531,13:24:04,10.98,-0.01,74,81252,卖盘
1532,13:23:58,10.99,--,378,415422,买盘
1533,13:23:55,10.99,--,1,1099,买盘
1534,13:23:52,10.99,--,218,239582,买盘
1535,13:23:49,10.99,0.01,211,231889,买盘
1536,13:23:46,10.98,-0.01,579,636620,卖盘
1537,13:23:43,10.99,--,69,75831,买盘
1538,13:23:40,10.99,--,22,24178,买盘
1539,13:23:37,10.99,0.01,38,41762,买盘
1540,13:23:34,10.98,-0.01,10,10980,卖盘
1541,13:23:28,10.99,--,142,156058,买盘
1542,13:23:22,10.99,0.01,152,167048,买盘
1543,13:23:19,10.98,--,138,151524,卖盘
1544,13:23:16,10.98,--,14,15372,卖盘
1545,13:23:13,10.98,--,34,37332,卖盘
1546,13:23:10,10.98,--,100,109800,卖盘
1547,13:23:07,10.98,-0.01,79,86742,卖盘
1548,13:23:04,10.99,0.01,31,34069,买盘
1549,13:23:01,10.98,--,133,146034,卖盘
1550,13:22:58,10.98,--,8,8784,卖盘
1551,13:22:55,10.98,--,124,136152,卖盘
1552,13:22:52,10.98,--,35,38430,卖盘
1553,13:22:49,10.98,--,128,140544,卖盘
1554,13:22:46,10.98,--,311,341741,买盘
1555,13:22:43,10.98,--,834,916566,卖盘
1556,13:22:40,10.98,--,112,122976,卖盘
1557,13:22:37,10.98,-0.01,128,140587,卖盘
1558,13:22:34,10.99,0.01,74,81326,买盘
1559,13:22:31,10.98,-0.01,466,511887,卖盘
1560,13:22:28,10.99,0.01,43,47257,买盘
1561,13:22:25,10.98,-0.01,351,385398,卖盘
1562,13:22:19,10.99,0.01,590,648410,买盘
1563,13:22:16,10.98,--,66,72468,卖盘
1564,13:22:13,10.98,--,110,120780,卖盘
1565,13:22:10,10.98,--,50,54900,卖盘
1566,13:22:07,10.98,-0.01,82,90036,卖盘
1567,13:22:01,10.99,0.01,91,100009,买盘
1568,13:21:58,10.98,-0.01,5,5490,卖盘
1569,13:21:55,10.99,--,44,48356,买盘
1570,13:21:52,10.99,--,45,49455,买盘
1571,13:21:49,10.99,--,15,16485,买盘
1572,13:21:46,10.99,--,40,43960,买盘
1573,13:21:43,10.99,--,47,51653,买盘
1574,13:21:40,10.99,--,2,2198,买盘
1575,13:21:37,10.99,--,464,509936,卖盘
1576,13:21:34,10.99,-0.01,110,120890,卖盘
1577,13:21:31,11.0,--,450,495000,买盘
1578,13:21:28,11.0,0.01,1031,1134100,买盘
1579,13:21:25,10.99,--,28,30772,卖盘
1580,13:21:22,10.99,-0.01,256,281344,卖盘
1581,13:21:19,11.0,--,189,207900,买盘
1582,13:21:16,11.0,--,50,55000,买盘
1583,13:21:10,11.0,0.01,350,385000,买盘
1584,13:21:07,10.99,-0.01,250,274750,卖盘
1585,13:21:01,11.0,0.01,106,116600,买盘
1586,13:20:58,10.99,--,50,54950,卖盘
1587,13:20:55,10.99,-0.01,75,82425,卖盘
1588,13:20:52,11.0,--,33,36564,卖盘
1589,13:20:49,11.0,0.01,148,163636,买盘
1590,13:20:46,10.99,-0.01,2016,2215847,卖盘
1591,13:20:43,11.0,--,1788,1967636,卖盘
1592,13:20:40,11.0,--,80,88000,卖盘
1593,13:20:37,11.0,--,21,23100,卖盘
1594,13:20:34,11.0,-0.01,30,33000,卖盘
1595,13:20:31,11.01,0.01,40,44040,买盘
1596,13:20:28,11.0,--,29,31900,卖盘
1597,13:20:25,11.0,-0.01,1774,1951752,卖盘
1598,13:20:19,11.01,--,88,96888,卖盘
1599,13:20:16,11.01,--,1084,1193484,卖盘
1600,13:20:13,11.01,--,67,73767,卖盘
1601,13:20:10,11.01,--,230,253230,卖盘
1602,13:20:07,11.01,--,47,51747,卖盘
1603,13:20:01,11.01,--,217,238917,卖盘
1604,13:19:58,11.01,-0.01,90,99090,卖盘
1605,13:19:55,11.02,0.01,49,53998,买盘
1606,13:19:52,11.01,--,42,46242,卖盘
1607,13:19:49,11.01,--,49,53949,卖盘
1608,13:19:46,11.01,--,130,143130,卖盘
1609,13:19:43,11.01,--,37,40737,卖盘
1610,13:19:40,11.01,--,230,253230,卖盘
1611,13:19:37,11.01,--,1197,1317897,卖盘
1612,13:19:34,11.01,-0.01,58,63858,卖盘
1613,13:19:31,11.02,0.01,120,132240,买盘
1614,13:19:28,11.01,--,308,339108,卖盘
1615,13:19:22,11.01,--,170,187170,卖盘
1616,13:19:19,11.01,--,202,222402,卖盘
1617,13:19:16,11.01,--,208,229008,卖盘
1618,13:19:13,11.01,-0.01,59,64959,卖盘
1619,13:19:10,11.02,0.01,1537,1693774,买盘
1620,13:19:07,11.01,--,53,58353,卖盘
1621,13:19:04,11.01,--,1073,1181373,卖盘
1622,13:19:01,11.01,--,385,424369,卖盘
1623,13:18:58,11.01,--,586,645186,卖盘
1624,13:18:49,11.01,--,162,178362,卖盘
1625,13:18:46,11.01,-0.01,66,72666,卖盘
1626,13:18:43,11.02,0.01,548,603896,买盘
1627,13:18:40,11.01,--,5,5505,卖盘
1628,13:18:37,11.01,-0.01,718,790518,卖盘
1629,13:18:34,11.02,--,55,60610,买盘
1630,13:18:28,11.02,--,131,144362,买盘
1631,13:18:22,11.02,--,1592,1754384,卖盘
1632,13:18:19,11.02,--,57,62814,卖盘
1633,13:18:16,11.02,--,61,67222,卖盘
1634,13:18:13,11.02,--,10,11020,卖盘
1635,13:18:10,11.02,--,61,67222,卖盘
1636,13:18:07,11.02,--,40,44080,卖盘
1637,13:18:04,11.02,--,80,88160,卖盘
1638,13:18:01,11.02,--,200,220400,卖盘
1639,13:17:57,11.02,--,2,2204,卖盘
1640,13:17:54,11.02,-0.01,26,28652,卖盘
1641,13:17:51,11.03,--,42,46326,买盘
1642,13:17:48,11.03,-0.01,329,362887,买盘
1643,13:17:42,11.04,0.01,636,702144,买盘
1644,13:17:39,11.03,--,28,30884,卖盘
1645,13:17:36,11.03,--,52,57356,卖盘
1646,13:17:33,11.03,--,370,408110,卖盘
1647,13:17:27,11.03,-0.01,585,645255,卖盘
1648,13:17:21,11.04,0.01,226,249503,买盘
1649,13:17:15,11.03,--,28,30884,卖盘
1650,13:17:09,11.03,-0.01,333,367563,卖盘
1651,13:17:06,11.04,--,21,23184,卖盘
1652,13:17:03,11.04,--,20,22080,卖盘
1653,13:17:00,11.04,--,88,97151,卖盘
1654,13:16:57,11.04,-0.01,151,166704,卖盘
1655,13:16:51,11.05,0.01,9,9945,买盘
1656,13:16:48,11.04,--,47,51887,卖盘
1657,13:16:45,11.04,--,1,1104,卖盘
