,time,price,change,volume,amount,type
1656,13:05:36,10.81,--,10,10810,卖盘
1657,13:05:33,10.81,--,50,54050,卖盘
1658,13:05:30,10.81,--,26,28106,卖盘
1659,13:05:24,10.81,--,10,10810,卖盘
1660,13:05:21,10.81,--,56,60536,买盘
1661,13:05:18,10.81,--,11,11891,买盘
1662,13:05:15,10.81,--,1,1081,买盘
1663,13:05:12,10.81,0.01,19,20539,买盘
1664,13:05:09,10.8,--,10,10800,卖盘
1665,13:05:03,10.8,--,83,90201,卖盘
1666,13:04:54,10.8,-0.02,60,64800,卖盘
1667,13:04:48,10.82,0.01,4,4328,买盘
1668,13:04:45,10.81,-0.01,12,12972,卖盘
1669,13:04:42,10.82,--,8,8656,买盘
1670,13:04:39,10.82,--,43,46526,买盘
1671,13:04:36,10.82,--,47,50854,买盘
1672,13:04:33,10.82,--,59,63838,买盘
1673,13:04:30,10.82,--,30,32460,买盘
1674,13:04:24,10.82,--,69,74658,买盘
1675,13:04:18,10.82,--,5,5410,买盘
1676,13:04:15,10.82,-0.01,315,340916,卖盘
1677,13:04:12,10.83,0.01,10,10830,买盘
1678,13:04:09,10.82,--,65,70330,卖盘
1679,13:04:06,10.82,--,174,188268,卖盘
1680,13:04:03,10.82,--,99,108113,卖盘
1681,13:03:54,10.82,--,10,10820,卖盘
1682,13:03:48,10.82,--,15,16230,卖盘
1683,13:03:45,10.82,--,145,156890,买盘
1684,13:03:39,10.82,0.01,5,5410,买盘
1685,13:03:36,10.81,--,12,12972,卖盘
1686,13:03:33,10.81,-0.01,13,14053,卖盘
1687,13:03:30,10.82,0.01,24,25968,买盘
1688,13:03:24,10.81,--,94,101614,卖盘
1689,13:03:21,10.81,-0.01,30,32430,卖盘
1690,13:03:18,10.82,0.01,10,10820,买盘
1691,13:03:15,10.81,-0.01,43,46483,卖盘
1692,13:03:12,10.82,--,1,1082,买盘
1693,13:03:09,10.82,--,70,75740,买盘
1694,13:03:06,10.82,0.02,60,65461,买盘
1695,13:02:57,10.8,--,33,35640,卖盘
1696,13:02:54,10.8,-0.02,59,63720,卖盘
1697,13:02:51,10.82,0.01,200,216400,买盘
1698,13:02:45,10.81,-0.01,26,28106,卖盘
1699,13:02:42,10.82,0.02,25,27050,买盘
1700,13:02:38,10.8,-0.02,10,10800,卖盘
1701,13:02:35,10.82,0.02,35,37870,买盘
1702,13:02:26,10.8,--,29,31320,卖盘
1703,13:02:20,10.8,-0.02,12,12960,卖盘
1704,13:02:17,10.82,--,144,155808,买盘
1705,13:02:14,10.82,--,4,4328,买盘
1706,13:02:11,10.82,--,10,10820,买盘
1707,13:02:08,10.82,0.02,12,12984,买盘
1708,13:02:05,10.8,-0.03,56,61041,卖盘
1709,13:02:02,10.83,0.01,130,140790,买盘
1710,13:01:56,10.82,0.01,27,29214,买盘
1711,13:01:53,10.81,-0.01,10,10810,卖盘
1712,13:01:50,10.82,--,20,21640,买盘
1713,13:01:47,10.82,--,6,6492,买盘
1714,13:01:41,10.82,0.01,27,29214,买盘
1715,13:01:38,10.81,--,27,29187,卖盘
1716,13:01:35,10.81,-0.01,159,171879,卖盘
1717,13:01:32,10.82,-0.01,222,240745,卖盘
1718,13:01:29,10.83,--,1012,1095996,买盘
1719,13:01:26,10.83,0.01,267,289161,买盘
1720,13:01:20,10.82,--,535,578870,卖盘
1721,13:01:17,10.82,-0.01,10,10820,卖盘
1722,13:01:14,10.83,--,4,4332,买盘
1723,13:01:08,10.83,0.01,57,62272,买盘
1724,13:01:05,10.82,--,767,829894,买盘
1725,13:00:59,10.82,0.01,34,36788,买盘
1726,13:00:53,10.81,--,12,12972,卖盘
1727,13:00:50,10.81,-0.01,134,144854,卖盘
1728,13:00:47,10.82,--,1,1082,买盘
1729,13:00:44,10.82,0.03,145,157279,买盘
1730,13:00:38,10.79,-0.02,157,170093,卖盘
1731,13:00:35,10.81,--,159,171879,买盘
1732,13:00:32,10.81,--,176,190256,买盘
1733,13:00:26,10.81,0.01,3,3243,买盘
1734,13:00:20,10.8,--,17,18360,卖盘
1735,13:00:17,10.8,--,96,103680,卖盘
1736,13:00:11,10.8,--,18,19440,卖盘
1737,13:00:08,10.8,0.01,2159,2332540,买盘
1738,13:00:02,10.79,--,875,944664,买盘
1739,11:30:01,10.79,0.01,4,4316,买盘
1740,11:29:58,10.78,--,5,5390,卖盘
1741,11:29:55,10.78,-0.01,10,10780,卖盘
1742,11:29:40,10.79,0.01,6,6473,买盘
1743,11:29:37,10.78,-0.01,10,10780,卖盘
1744,11:29:34,10.79,--,2,2158,买盘
1745,11:29:25,10.79,0.01,2,2158,买盘
1746,11:29:22,10.78,--,10,10780,卖盘
1747,11:29:19,10.78,-0.01,30,32339,卖盘
1748,11:29:16,10.79,--,30,32369,买盘
1749,11:29:13,10.79,--,19,20501,买盘
1750,11:29:10,10.79,0.01,8,8632,买盘
1751,11:29:07,10.78,-0.01,20,21560,卖盘
1752,11:29:04,10.79,--,20,21580,买盘
1753,11:28:58,10.79,0.01,76,82004,买盘
1754,11:28:52,10.78,--,19,20482,卖盘
1755,11:28:49,10.78,-0.01,136,146608,卖盘
1756,11:28:46,10.79,--,54,58265,买盘
1757,11:28:43,10.79,0.01,8,8632,买盘
1758,11:28:40,10.78,--,10,10780,卖盘
1759,11:28:37,10.78,--,180,194040,卖盘
1760,11:28:31,10.78,-0.01,71,76538,卖盘
1761,11:28:28,10.79,--,55,59344,买盘
1762,11:28:22,10.79,0.01,26,28053,买盘
1763,11:28:19,10.78,-0.01,204,219912,卖盘
1764,11:28:16,10.79,0.01,5,5395,买盘
1765,11:28:13,10.78,-0.01,6,6468,卖盘
1766,11:28:10,10.79,0.01,43,46396,买盘
1767,11:28:07,10.78,--,10,10780,卖盘
1768,11:28:04,10.78,-0.01,5,5390,卖盘
1769,11:28:01,10.79,0.01,1,1079,买盘
1770,11:27:58,10.78,--,60,64679,卖盘
1771,11:27:52,10.78,-0.01,15,16169,卖盘
1772,11:27:49,10.79,--,30,32369,买盘
1773,11:27:46,10.79,--,146,157534,买盘
1774,11:27:43,10.79,--,14,15105,买盘
1775,11:27:40,10.79,0.01,59,63660,买盘
1776,11:27:37,10.78,-0.01,10,10780,卖盘
1777,11:27:31,10.79,-0.01,201,217526,卖盘
1778,11:27:22,10.8,0.01,40,43200,买盘
1779,11:27:19,10.79,--,42,45318,卖盘
1780,11:27:13,10.79,--,300,324131,卖盘
1781,11:27:10,10.79,--,18,19422,卖盘
1782,11:27:07,10.79,--,15,16184,卖盘
1783,11:27:04,10.79,--,108,116531,买盘
1784,11:27:01,10.79,--,1,1079,买盘
1785,11:26:58,10.79,--,42,45318,买盘
1786,11:26:52,10.79,--,64,69056,买盘
1787,11:26:49,10.79,--,78,84162,买盘
1788,11:26:46,10.79,--,5,5395,买盘
1789,11:26:43,10.79,--,48,51791,买盘
1790,11:26:40,10.79,0.01,14,15105,买盘
1791,11:26:37,10.78,-0.01,32,34496,卖盘
1792,11:26:31,10.79,--,105,113294,买盘
1793,11:26:28,10.79,0.01,50,53949,中性盘
1794,11:26:25,10.78,-0.01,182,196196,卖盘
1795,11:26:19,10.79,-0.01,21,22659,中性盘
1796,11:26:10,10.8,0.01,253,273240,买盘
1797,11:26:07,10.79,--,39,42081,买盘
1798,11:26:04,10.79,--,50,53949,买盘
1799,11:25:55,10.79,0.01,165,178035,买盘
1800,11:25:52,10.78,-0.01,91,98098,卖盘
1801,11:25:49,10.79,--,20,21580,买盘
1802,11:25:46,10.79,--,139,149981,买盘
1803,11:25:43,10.79,--,40,43160,买盘
1804,11:25:40,10.79,--,324,349596,买盘
1805,11:25:34,10.79,0.01,190,205009,买盘
1806,11:25:31,10.78,-0.01,7,7546,卖盘
1807,11:25:28,10.79,--,20,21580,买盘
1808,11:25:25,10.79,0.01,10,10790,买盘
1809,11:25:22,10.78,-0.01,27,29106,卖盘
1810,11:25:19,10.79,0.01,10,10790,买盘
1811,11:25:13,10.78,--,2,2156,卖盘
1812,11:25:10,10.78,-0.01,219,236082,中性盘
1813,11:25:01,10.79,0.01,1046,1128634,买盘
1814,11:24:58,10.78,0.01,134,144452,买盘
1815,11:24:55,10.77,-0.01,5,5385,卖盘
1816,11:24:52,10.78,--,30,32339,买盘
1817,11:24:43,10.78,--,12,12936,买盘
1818,11:24:40,10.78,0.01,64,68992,买盘
1819,11:24:37,10.77,--,66,71082,卖盘
1820,11:24:34,10.77,-0.01,1,1077,卖盘
1821,11:24:31,10.78,--,29,31261,买盘
1822,11:24:28,10.78,--,192,206976,买盘
1823,11:24:25,10.78,--,41,44198,买盘
1824,11:24:22,10.78,--,1,1078,买盘
1825,11:24:16,10.78,0.01,111,119658,买盘
1826,11:24:13,10.77,-0.01,78,84006,卖盘
1827,11:24:10,10.78,--,31,33418,买盘
1828,11:24:07,10.78,0.01,143,154154,买盘
1829,11:24:04,10.77,-0.01,197,212169,卖盘
1830,11:23:55,10.78,--,34,36652,买盘
1831,11:23:52,10.78,--,20,21560,买盘
1832,11:23:46,10.78,0.01,123,132594,买盘
1833,11:23:40,10.77,--,1,1077,卖盘
1834,11:23:37,10.77,-0.01,10,10770,卖盘
1835,11:23:34,10.78,--,16,17248,买盘
1836,11:23:25,10.78,--,10,10780,买盘
1837,11:23:22,10.78,--,15,16169,买盘
1838,11:23:19,10.78,--,20,21560,买盘
1839,11:23:16,10.78,--,2,2156,买盘
1840,11:23:10,10.78,--,36,38808,买盘
1841,11:23:04,10.78,--,20,21560,买盘
1842,11:23:01,10.78,0.02,9,9702,买盘
1843,11:22:55,10.76,--,10,10760,卖盘
1844,11:22:43,10.76,--,35,37660,买盘
1845,11:22:40,10.76,-0.01,13,13988,卖盘
1846,11:22:37,10.77,0.01,146,157242,买盘
1847,11:22:34,10.76,--,59,63484,买盘
1848,11:22:28,10.76,--,16,17216,买盘
1849,11:22:25,10.76,--,80,86080,卖盘
1850,11:22:22,10.76,--,69,74244,买盘
1851,11:22:19,10.76,--,91,97916,买盘
1852,11:22:16,10.76,--,18,19368,买盘
1853,11:22:13,10.76,--,6,6456,买盘
1854,11:22:10,10.76,--,21,22596,买盘
1855,11:22:07,10.76,-0.01,98,105448,卖盘
1856,11:22:01,10.77,0.01,181,194937,买盘
1857,11:21:55,10.76,--,42,45192,卖盘
1858,11:21:52,10.76,-0.01,90,96840,卖盘
1859,11:21:43,10.77,0.01,1,1077,买盘
1860,11:21:37,10.76,--,10,10760,卖盘
1861,11:21:24,10.76,0.01,14,15064,买盘
1862,11:21:21,10.75,-0.01,11,11825,卖盘
1863,11:21:18,10.76,--,58,62408,买盘
1864,11:21:15,10.76,--,75,80700,买盘
1865,11:21:12,10.76,0.01,131,140956,买盘
1866,11:21:06,10.75,-0.01,14,15050,卖盘
1867,11:21:03,10.76,--,7,7532,买盘
1868,11:21:00,10.76,--,229,246404,买盘
1869,11:20:54,10.76,0.02,311,334636,买盘
1870,11:20:51,10.74,-0.02,295,316830,卖盘
1871,11:20:48,10.76,0.01,25,26900,买盘
1872,11:20:45,10.75,--,5,5375,卖盘
1873,11:20:42,10.75,--,21,22575,卖盘
1874,11:20:39,10.75,-0.01,13,13975,卖盘
1875,11:20:33,10.76,0.01,104,111904,买盘
1876,11:20:27,10.75,-0.01,2,2150,卖盘
1877,11:20:24,10.76,0.02,31,33356,买盘
1878,11:20:21,10.74,-0.01,30,32220,卖盘
1879,11:20:18,10.75,-0.01,206,221450,中性盘
1880,11:20:15,10.76,0.01,57,61332,买盘
1881,11:20:09,10.75,0.01,8,8600,买盘
1882,11:20:06,10.74,-0.01,24,25776,卖盘
1883,11:20:03,10.75,--,10,10750,买盘
1884,11:19:57,10.75,--,174,187050,买盘
1885,11:19:54,10.75,0.01,80,86000,买盘
1886,11:19:51,10.74,-0.01,30,32220,卖盘
1887,11:19:48,10.75,--,68,73100,买盘
1888,11:19:45,10.75,0.01,22,23650,买盘
1889,11:19:42,10.74,0.01,634,680916,买盘
1890,11:19:39,10.73,0.01,18,19314,买盘
1891,11:19:36,10.72,-0.01,16,17152,卖盘
1892,11:19:30,10.73,--,3,3219,卖盘
1893,11:19:27,10.73,0.01,57,61161,买盘
1894,11:19:24,10.72,-0.01,10,10720,卖盘
1895,11:19:15,10.73,--,300,321900,卖盘
1896,11:19:12,10.73,0.01,125,134125,买盘
1897,11:19:09,10.72,-0.01,256,274432,卖盘
1898,11:19:06,10.73,--,160,171680,卖盘
1899,11:19:03,10.73,--,158,169534,买盘
1900,11:19:00,10.73,--,20,21460,买盘
1901,11:18:54,10.73,0.01,19,20387,买盘
1902,11:18:51,10.72,--,15,16080,卖盘
1903,11:18:42,10.72,--,20,21440,卖盘
1904,11:18:39,10.72,-0.01,10,10720,卖盘
1905,11:18:36,10.73,0.03,234,251082,买盘
1906,11:18:33,10.7,-0.03,855,915406,卖盘
1907,11:18:30,10.73,0.01,10,10730,买盘
1908,11:18:24,10.72,-0.01,27,28944,卖盘
1909,11:18:18,10.73,0.02,1,1073,买盘
1910,11:18:15,10.71,-0.01,446,477666,卖盘
1911,11:18:12,10.72,--,17,18224,卖盘
1912,11:18:09,10.72,-0.01,224,240128,卖盘
1913,11:18:03,10.73,0.01,26,27898,买盘
1914,11:17:51,10.72,--,10,10720,卖盘
1915,11:17:48,10.72,-0.02,2,2144,卖盘
1916,11:17:45,10.74,0.02,1,1074,买盘
1917,11:17:36,10.72,--,10,10720,卖盘
1918,11:17:33,10.72,-0.01,397,425584,卖盘
1919,11:17:27,10.73,-0.01,5,5365,卖盘
1920,11:17:24,10.74,0.01,40,42960,买盘
1921,11:17:21,10.73,-0.01,119,127687,卖盘
1922,11:17:18,10.74,--,10,10740,买盘
1923,11:17:12,10.74,--,151,162174,买盘
1924,11:17:09,10.74,--,141,151434,买盘
1925,11:17:06,10.74,--,23,24702,买盘
1926,11:16:57,10.74,--,1,1074,买盘
1927,11:16:51,10.74,--,147,157878,买盘
1928,11:16:48,10.74,0.01,20,21480,买盘
1929,11:16:42,10.73,-0.01,54,57942,卖盘
1930,11:16:39,10.74,--,6,6444,买盘
1931,11:16:36,10.74,--,40,42960,买盘
1932,11:16:33,10.74,--,191,205134,买盘
1933,11:16:30,10.74,--,49,52626,买盘
1934,11:16:27,10.74,--,25,26850,买盘
1935,11:16:21,10.74,--,40,42960,买盘
1936,11:16:15,10.74,--,19,20406,买盘
1937,11:16:12,10.74,0.01,14,15036,买盘
1938,11:16:09,10.73,-0.01,10,10730,卖盘
1939,11:16:06,10.74,--,48,51552,买盘
1940,11:16:03,10.74,0.01,4,4296,买盘
1941,11:16:00,10.73,-0.01,627,672771,卖盘
1942,11:15:57,10.74,--,25,26850,买盘
1943,11:15:54,10.74,--,29,31146,买盘
1944,11:15:48,10.74,--,20,21480,买盘
1945,11:15:45,10.74,0.01,15,16110,买盘
1946,11:15:42,10.73,-0.01,10,10730,卖盘
1947,11:15:39,10.74,--,42,45108,买盘
1948,11:15:36,10.74,0.01,158,169692,买盘
1949,11:15:33,10.73,-0.01,109,116957,卖盘
1950,11:15:30,10.74,--,19,20406,买盘
1951,11:15:27,10.74,0.01,6,6444,买盘
1952,11:15:21,10.73,--,22,23606,卖盘
1953,11:15:18,10.73,-0.01,18,19314,卖盘
1954,11:15:15,10.74,0.01,7,7518,买盘
1955,11:15:12,10.73,-0.01,17,18241,卖盘
1956,11:15:09,10.74,0.01,11,11814,买盘
1957,11:15:06,10.73,-0.01,37,39701,卖盘
1958,11:15:03,10.74,--,84,90216,买盘
1959,11:15:00,10.74,-0.01,68,73032,卖盘
1960,11:14:57,10.75,--,20,21500,买盘
1961,11:14:54,10.75,--,11,11825,买盘
1962,11:14:48,10.75,--,23,24725,买盘
1963,11:14:42,10.75,--,8,8600,买盘
1964,11:14:36,10.75,--,19,20425,买盘
1965,11:14:33,10.75,0.02,45,48375,买盘
1966,11:14:30,10.73,-0.01,205,219965,卖盘
1967,11:14:27,10.74,--,20,21480,卖盘
1968,11:14:24,10.74,--,66,70884,买盘
1969,11:14:21,10.74,--,14,15036,买盘
1970,11:14:18,10.74,-0.01,30,32220,买盘
1971,11:14:12,10.75,0.02,1,1075,买盘
1972,11:14:06,10.73,--,10,10730,卖盘
1973,11:14:03,10.73,--,10,10730,卖盘
1974,11:13:57,10.73,0.01,90,96570,买盘
1975,11:13:54,10.72,--,337,361264,买盘
1976,11:13:51,10.72,--,60,64320,买盘
1977,11:13:48,10.72,--,200,214400,买盘
1978,11:13:45,10.72,0.01,35,37520,买盘
1979,11:13:39,10.71,-0.01,10,10710,卖盘
1980,11:13:36,10.72,--,22,23584,买盘
1981,11:13:33,10.72,--,90,96480,买盘
1982,11:13:27,10.72,--,21,22512,买盘
1983,11:13:24,10.72,--,12,12864,买盘
1984,11:13:21,10.72,--,191,204752,买盘
1985,11:13:15,10.72,--,56,60032,卖盘
1986,11:13:12,10.72,--,271,290512,买盘
1987,11:13:09,10.72,0.01,46,49312,买盘
1988,11:13:06,10.71,-0.01,21,22491,卖盘
1989,11:12:57,10.72,--,11,11792,买盘
1990,11:12:54,10.72,0.01,212,227264,买盘
1991,11:12:51,10.71,-0.02,847,907137,卖盘
1992,11:12:48,10.73,--,424,454952,卖盘
1993,11:12:39,10.73,--,10,10730,卖盘
1994,11:12:24,10.73,--,14,15022,卖盘
1995,11:12:18,10.73,--,17,18241,卖盘
1996,11:12:15,10.73,0.01,136,145928,中性盘
1997,11:12:12,10.72,-0.01,427,457744,卖盘
1998,11:12:06,10.73,-0.01,29,31117,卖盘
1999,11:12:03,10.74,--,4,4296,买盘
2000,11:12:00,10.74,0.01,2,2148,买盘
2001,11:11:57,10.73,--,34,36482,卖盘
2002,11:11:51,10.73,-0.01,25,26825,卖盘
2003,11:11:45,10.74,--,12,12888,买盘
2004,11:11:39,10.74,0.01,71,76254,买盘
2005,11:11:36,10.73,-0.01,85,91205,卖盘
2006,11:11:33,10.74,0.01,17,18258,买盘
2007,11:11:27,10.73,--,30,32190,卖盘
2008,11:11:24,10.73,-0.01,10,10730,卖盘
2009,11:11:15,10.74,-0.01,126,135324,卖盘
2010,11:11:09,10.75,0.01,23,24725,买盘
2011,11:11:06,10.74,--,12,12888,卖盘
2012,11:11:03,10.74,--,10,10740,卖盘
2013,11:10:51,10.74,--,50,53700,买盘
2014,11:10:48,10.74,--,84,90216,卖盘
2015,11:10:39,10.74,--,14,15036,卖盘
2016,11:10:33,10.74,--,1,1074,卖盘
2017,11:10:30,10.74,0.02,6,6444,中性盘
2018,11:10:27,10.72,-0.03,436,467392,卖盘
2019,11:10:24,10.75,0.01,14,15050,买盘
2020,11:10:21,10.74,--,307,329718,买盘
2021,11:10:18,10.74,--,501,538074,买盘
2022,11:10:12,10.74,--,143,153582,买盘
2023,11:10:09,10.74,--,29,31146,买盘
2024,11:10:06,10.74,-0.01,10,10740,中性盘
2025,11:09:51,10.75,--,1129,1213675,买盘
2026,11:09:42,10.75,--,21,22575,买盘
2027,11:09:39,10.75,0.01,1,1075,买盘
2028,11:09:36,10.74,-0.01,10,10740,卖盘
2029,11:09:33,10.75,--,27,29025,买盘
2030,11:09:30,10.75,0.01,184,197800,买盘
2031,11:09:24,10.74,-0.01,434,466116,卖盘
2032,11:09:18,10.75,--,1,1075,买盘
2033,11:09:15,10.75,0.01,27,29025,买盘
2034,11:09:12,10.74,-0.01,21,22554,卖盘
2035,11:09:09,10.75,--,17,18275,买盘
2036,11:09:06,10.75,--,116,124700,买盘
2037,11:08:57,10.75,0.01,1,1075,买盘
2038,11:08:51,10.74,-0.01,12,12888,卖盘
2039,11:08:48,10.75,--,5,5375,买盘
2040,11:08:45,10.75,--,27,29025,买盘
2041,11:08:36,10.75,--,75,80625,买盘
2042,11:08:33,10.75,--,25,26875,买盘
2043,11:08:27,10.75,0.01,505,542875,买盘
2044,11:08:24,10.74,--,32,34368,卖盘
2045,11:08:21,10.74,-0.01,3,3222,卖盘
2046,11:08:15,10.75,0.01,1,1075,买盘
2047,11:08:09,10.74,--,22,23628,卖盘
2048,11:08:06,10.74,--,1,1074,卖盘
2049,11:08:03,10.74,--,505,542370,卖盘
2050,11:08:00,10.74,--,126,135324,卖盘
2051,11:07:57,10.74,-0.01,10,10740,卖盘
2052,11:07:48,10.75,--,3,3225,买盘
2053,11:07:45,10.75,--,21,22575,买盘
2054,11:07:39,10.75,0.01,5,5375,买盘
2055,11:07:36,10.74,--,95,102030,卖盘
2056,11:07:30,10.74,-0.01,16,17184,卖盘
2057,11:07:27,10.75,0.01,10,10750,买盘
2058,11:07:21,10.74,--,15,16110,卖盘
2059,11:07:18,10.74,-0.01,17,18258,卖盘
2060,11:07:15,10.75,0.01,26,27950,买盘
2061,11:07:12,10.74,--,20,21480,卖盘
2062,11:07:06,10.74,-0.01,45,48330,中性盘
2063,11:06:54,10.75,0.01,56,60200,买盘
2064,11:06:51,10.74,0.02,13,13962,中性盘
2065,11:06:48,10.72,-0.03,422,452384,卖盘
2066,11:06:42,10.75,0.02,50,53750,买盘
2067,11:06:39,10.73,-0.01,20,21460,卖盘
2068,11:06:36,10.74,-0.01,2,2148,卖盘
2069,11:06:33,10.75,--,22,23650,买盘
2070,11:06:27,10.75,--,6,6450,买盘
2071,11:06:24,10.75,0.01,28,30100,买盘
2072,11:06:21,10.74,-0.01,755,810870,卖盘
2073,11:06:18,10.75,--,20,21500,买盘
2074,11:06:12,10.75,--,137,147275,买盘
2075,11:06:09,10.75,--,536,576200,买盘
2076,11:06:06,10.75,--,7,7525,买盘
2077,11:06:03,10.75,--,83,89225,买盘
2078,11:06:00,10.75,-0.02,2168,2330600,卖盘
2079,11:05:57,10.77,0.01,20,21540,买盘
2080,11:05:54,10.76,--,10,10760,卖盘
2081,11:05:48,10.76,-0.01,25,26900,卖盘
2082,11:05:45,10.77,-0.01,261,281097,卖盘
2083,11:05:42,10.78,0.02,308,332024,买盘
2084,11:05:39,10.76,-0.01,30,32280,卖盘
2085,11:05:33,10.77,--,22,23694,买盘
2086,11:05:27,10.77,0.01,1,1077,中性盘
2087,11:05:21,10.76,--,52,55952,卖盘
2088,11:05:15,10.76,-0.02,195,209820,卖盘
2089,11:05:12,10.78,--,128,137984,买盘
2090,11:05:09,10.78,--,121,130437,买盘
2091,11:05:03,10.78,--,100,107800,买盘
2092,11:05:00,10.78,0.01,50,53900,买盘
2093,11:04:51,10.77,-0.01,39,42003,卖盘
2094,11:04:48,10.78,--,10,10780,买盘
2095,11:04:45,10.78,--,6,6468,买盘
2096,11:04:42,10.78,0.01,5,5390,买盘
2097,11:04:39,10.77,-0.01,10,10770,卖盘
2098,11:04:36,10.78,0.02,4,4312,买盘
2099,11:04:33,10.76,-0.03,53,57028,卖盘
2100,11:04:30,10.79,0.01,106,114373,买盘
2101,11:04:27,10.78,0.02,109,117502,买盘
2102,11:04:24,10.76,-0.02,19,20444,卖盘
2103,11:04:21,10.78,--,144,155232,卖盘
2104,11:04:18,10.78,0.01,52,56056,中性盘
2105,11:04:12,10.77,-0.02,60,64620,卖盘
2106,11:04:09,10.79,0.01,94,101425,买盘
2107,11:04:06,10.78,--,37,39886,卖盘
2108,11:04:00,10.78,--,206,222068,卖盘
2109,11:03:57,10.78,--,10,10780,卖盘
2110,11:03:54,10.78,0.01,8,8624,中性盘
2111,11:03:51,10.77,-0.01,14,15078,卖盘
2112,11:03:45,10.78,--,205,220990,买盘
2113,11:03:42,10.78,-0.01,79,85162,中性盘
2114,11:03:36,10.79,0.01,142,153218,买盘
2115,11:03:33,10.78,-0.01,10,10780,卖盘
2116,11:03:30,10.79,--,25,26974,买盘
2117,11:03:27,10.79,--,74,79846,买盘
2118,11:03:24,10.79,0.02,123,132717,买盘
2119,11:03:21,10.77,-0.02,138,148626,卖盘
2120,11:03:12,10.79,0.02,12,12947,买盘
2121,11:03:09,10.77,-0.01,691,744207,卖盘
2122,11:03:03,10.78,--,45,48510,买盘
2123,11:02:57,10.78,--,24,25872,买盘
2124,11:02:54,10.78,--,81,87318,买盘
2125,11:02:51,10.78,0.01,33,35574,买盘
2126,11:02:48,10.77,-0.01,35,37695,卖盘
2127,11:02:45,10.78,--,11,11858,买盘
2128,11:02:39,10.78,0.01,162,174636,买盘
2129,11:02:36,10.77,-0.01,66,71082,卖盘
2130,11:02:33,10.78,-0.01,61,65758,卖盘
2131,11:02:30,10.79,--,10,10790,买盘
2132,11:02:24,10.79,--,58,62581,买盘
2133,11:02:21,10.79,--,22,23737,买盘
2134,11:02:18,10.79,--,170,183430,买盘
2135,11:02:15,10.79,--,121,130558,买盘
2136,11:02:12,10.79,--,30,32369,买盘
2137,11:02:09,10.79,--,11,11868,买盘
2138,11:02:06,10.79,--,998,1077791,买盘
2139,11:02:03,10.79,0.01,4,4316,买盘
2140,11:02:00,10.78,--,14,15092,卖盘
2141,11:01:54,10.78,--,167,180155,买盘
2142,11:01:51,10.78,0.01,395,425810,买盘
2143,11:01:48,10.77,-0.01,160,172320,卖盘
2144,11:01:42,10.78,0.01,122,131516,买盘
2145,11:01:39,10.77,--,111,119547,卖盘
2146,11:01:36,10.77,--,10,10770,卖盘
2147,11:01:33,10.77,-0.01,5,5385,卖盘
2148,11:01:27,10.78,0.01,186,200508,买盘
2149,11:01:24,10.77,--,123,132471,卖盘
2150,11:01:21,10.77,-0.01,97,104469,卖盘
2151,11:01:18,10.78,0.01,79,85162,买盘
2152,11:01:15,10.77,--,54,58158,买盘
2153,11:01:12,10.77,--,210,226170,买盘
2154,11:01:09,10.77,--,81,87237,买盘
2155,11:01:06,10.77,--,176,189552,卖盘
2156,11:01:03,10.77,--,13,14001,卖盘
2157,11:00:57,10.77,--,16,17232,买盘
2158,11:00:53,10.77,0.01,234,252018,买盘
2159,11:00:41,10.76,--,516,555216,买盘
2160,11:00:38,10.76,0.01,476,512176,买盘
2161,11:00:35,10.75,--,175,188125,买盘
2162,11:00:32,10.75,--,105,112875,买盘
2163,11:00:29,10.75,0.01,20,21500,买盘
2164,11:00:23,10.74,--,62,66588,卖盘
2165,11:00:20,10.74,--,158,169692,买盘
2166,11:00:11,10.74,--,33,35442,买盘
2167,11:00:08,10.74,0.01,446,479004,买盘
2168,11:00:02,10.73,--,169,181337,买盘
2169,10:59:59,10.73,0.01,778,834794,买盘
2170,10:59:56,10.72,--,2,2144,卖盘
2171,10:59:53,10.72,--,10,10720,卖盘
2172,10:59:50,10.72,--,53,56816,卖盘
2173,10:59:47,10.72,--,7,7504,卖盘
2174,10:59:44,10.72,--,5,5360,卖盘
2175,10:59:41,10.72,--,5,5360,卖盘
2176,10:59:38,10.72,0.01,10,10720,卖盘
2177,10:59:32,10.71,-0.01,150,160650,卖盘
2178,10:59:29,10.72,-0.01,10,10720,中性盘
2179,10:59:23,10.73,0.02,103,110519,买盘
2180,10:59:20,10.71,--,58,62118,卖盘
2181,10:59:08,10.71,-0.02,28,29988,卖盘
2182,10:59:05,10.73,--,139,149147,买盘
2183,10:59:02,10.73,--,52,55796,买盘
2184,10:58:59,10.73,--,50,53650,买盘
2185,10:58:56,10.73,0.02,50,53650,买盘
2186,10:58:53,10.71,0.01,150,160650,卖盘
2187,10:58:50,10.7,-0.01,40,42800,卖盘
2188,10:58:44,10.71,--,972,1041012,买盘
2189,10:58:41,10.71,0.01,120,128520,买盘
2190,10:58:38,10.7,-0.01,10,10700,卖盘
2191,10:58:35,10.71,--,29,31059,买盘
2192,10:58:32,10.71,--,65,69615,买盘
2193,10:58:26,10.71,--,31,33201,买盘
2194,10:58:23,10.71,--,619,662949,买盘
2195,10:58:14,10.71,--,331,354501,买盘
2196,10:58:11,10.71,0.01,1,1071,买盘
2197,10:58:05,10.7,--,10,10700,卖盘
2198,10:57:56,10.7,--,4,4280,卖盘
2199,10:57:53,10.7,--,11,11770,卖盘
2200,10:57:50,10.7,--,5,5350,卖盘
